# runlist.dat
# This file contains the list of shear frequencies and amplitudes at which we shall run SNOOPY
# Shear amplitude, a_0		Shear frequency, w
0.02	58.0
0.02	62.0
0.02	66.0
0.02	70.0
0.02	74.0
0.02	78.0
0.02	82.0
0.02	84.0
0.02	90.0
0.02	95.0
0.02	100.0
0.02	105.0
0.02	110.0
0.02	115.0
0.02	120.0
